PIN,Address,City,Zip,SaleDate,SaleAmount,Grantee,Folio
U-17-32-20-C90-000049-00009.0,Parcel U-17-32-20-C90-000049-00009.0,Tampa,FL,2025-02-10,285000.0,N/A,0795370362
U-17-32-20-C9Y-000037-00029.0,Parcel U-17-32-20-C9Y-000037-00029.0,Tampa,FL,2025-04-29,304900.0,N/A,0795370416
U-17-32-20-C9Y-000044-00012.0,Parcel U-17-32-20-C9Y-000044-00012.0,Tampa,FL,2025-09-15,282500.0,N/A,0795370560
U-17-32-20-B1V-000010-00004.0,Parcel U-17-32-20-B1V-000010-00004.0,Tampa,FL,2025-07-31,321000.0,N/A,0795430530
U-17-32-20-B1V-000011-00002.0,Parcel U-17-32-20-B1V-000011-00002.0,Tampa,FL,2025-08-05,377000.0,N/A,0795430582
U-17-32-20-C0Q-000028-00007.0,Parcel U-17-32-20-C0Q-000028-00007.0,Tampa,FL,2025-08-08,538500.0,N/A,0795430742
U-17-32-20-C0Q-000029-00010.0,Parcel U-17-32-20-C0Q-000029-00010.0,Tampa,FL,2025-07-09,312000.0,N/A,0795430810
U-17-32-20-C0Q-000030-00009.0,Parcel U-17-32-20-C0Q-000030-00009.0,Tampa,FL,2025-03-27,540000.0,N/A,0795430858
U-17-32-20-C0Q-000032-00008.0,Parcel U-17-32-20-C0Q-000032-00008.0,Tampa,FL,2025-05-09,553200.0,N/A,0795430976
U-17-32-20-C0Q-000032-00009.0,Parcel U-17-32-20-C0Q-000032-00009.0,Tampa,FL,2025-02-10,555000.0,N/A,0795430978
U-17-32-20-C0Q-000032-00015.0,Parcel U-17-32-20-C0Q-000032-00015.0,Tampa,FL,2025-07-11,290000.0,N/A,0795430990
U-17-32-20-C0Q-000032-00019.0,Parcel U-17-32-20-C0Q-000032-00019.0,Tampa,FL,2025-12-01,310000.0,N/A,0795430998
U-17-32-20-C1E-000005-00002.0,Parcel U-17-32-20-C1E-000005-00002.0,Tampa,FL,2025-09-05,264000.0,N/A,0795431158
U-17-32-20-C4T-000003-00017.0,Parcel U-17-32-20-C4T-000003-00017.0,Tampa,FL,2025-02-27,450000.0,N/A,0795431312
U-17-32-20-C6K-000033-00003.0,Parcel U-17-32-20-C6K-000033-00003.0,Tampa,FL,2025-04-15,475000.0,N/A,0795431528
U-17-32-20-C6K-000033-00004.0,Parcel U-17-32-20-C6K-000033-00004.0,Tampa,FL,2025-10-22,475000.0,N/A,0795431530
U-17-32-20-C6K-000036-00008.0,Parcel U-17-32-20-C6K-000036-00008.0,Tampa,FL,2025-06-26,525000.0,N/A,0795431622
U-17-32-20-C6K-000037-00002.0,Parcel U-17-32-20-C6K-000037-00002.0,Tampa,FL,2025-06-23,475000.0,N/A,0795431670
U-17-32-20-C6K-000038-00004.0,Parcel U-17-32-20-C6K-000038-00004.0,Tampa,FL,2025-05-30,475000.0,N/A,0795431706
U-17-32-20-C6K-000040-00004.0,Parcel U-17-32-20-C6K-000040-00004.0,Tampa,FL,2025-02-14,460000.0,N/A,0795431750
U-17-32-20-C6K-000040-00014.0,Parcel U-17-32-20-C6K-000040-00014.0,Tampa,FL,2025-03-07,353000.0,N/A,0795431756
U-17-32-20-D7W-000001-00009.0,Parcel U-17-32-20-D7W-000001-00009.0,Tampa,FL,2025-11-26,284100.0,N/A,0795432428
U-18-32-20-2XQ-000001-00016.0,Parcel U-18-32-20-2XQ-000001-00016.0,Tampa,FL,2025-11-24,240000.0,N/A,0795466032
U-18-32-20-2XR-000002-00006.0,Parcel U-18-32-20-2XR-000002-00006.0,Tampa,FL,2025-11-07,312500.0,N/A,0795466244
U-18-32-20-2XR-000002-00008.0,Parcel U-18-32-20-2XR-000002-00008.0,Tampa,FL,2025-02-20,275000.0,N/A,0795466248
U-18-32-20-2XS-000000-00018.0,Parcel U-18-32-20-2XS-000000-00018.0,Tampa,FL,2025-10-10,285700.0,N/A,0795466296
U-18-32-20-2XS-000000-00026.0,Parcel U-18-32-20-2XS-000000-00026.0,Tampa,FL,2025-06-13,268000.0,N/A,0795466312
U-18-32-20-2XT-000000-00001.0,Parcel U-18-32-20-2XT-000000-00001.0,Tampa,FL,2025-01-10,284000.0,N/A,0795466402
U-18-32-20-5SA-000000-00007.0,Parcel U-18-32-20-5SA-000000-00007.0,Tampa,FL,2025-10-23,315000.0,N/A,0795466514
U-18-32-20-5SA-000000-00017.0,Parcel U-18-32-20-5SA-000000-00017.0,Tampa,FL,2025-10-02,410000.0,N/A,0795466534
U-18-32-20-5WJ-000000-00007.0,Parcel U-18-32-20-5WJ-000000-00007.0,Tampa,FL,2025-06-05,355000.0,N/A,0795466714
U-18-32-20-5WJ-000000-00016.0,Parcel U-18-32-20-5WJ-000000-00016.0,Tampa,FL,2025-10-08,265000.0,N/A,0795466732
U-18-32-20-5WJ-000000-00022.0,Parcel U-18-32-20-5WJ-000000-00022.0,Tampa,FL,2025-04-25,350000.0,N/A,0795466744
U-18-32-20-685-000000-00004.0,Parcel U-18-32-20-685-000000-00004.0,Tampa,FL,2025-11-19,352900.0,N/A,0795466908
U-18-32-20-685-000000-00023.0,Parcel U-18-32-20-685-000000-00023.0,Tampa,FL,2025-10-27,337000.0,N/A,0795466946
U-18-32-20-72G-000000-00006.0,Parcel U-18-32-20-72G-000000-00006.0,Tampa,FL,2025-12-01,346000.0,N/A,0795467112
U-18-32-20-72G-000000-00009.0,Parcel U-18-32-20-72G-000000-00009.0,Tampa,FL,2025-02-06,337000.0,N/A,0795467118
U-18-32-20-72G-000000-00025.0,Parcel U-18-32-20-72G-000000-00025.0,Tampa,FL,2025-04-01,379600.0,N/A,0795467150
U-18-32-20-72G-000000-00027.0,Parcel U-18-32-20-72G-000000-00027.0,Tampa,FL,2025-09-23,310000.0,N/A,0795467154
U-18-32-20-75Q-000000-00025.0,Parcel U-18-32-20-75Q-000000-00025.0,Tampa,FL,2025-11-10,308000.0,N/A,0795467250
U-18-32-20-788-000000-00022.0,Parcel U-18-32-20-788-000000-00022.0,Tampa,FL,2025-04-03,660000.0,N/A,0795467394
U-18-32-20-789-000000-00020.0,Parcel U-18-32-20-789-000000-00020.0,Tampa,FL,2025-01-30,295000.0,N/A,0795467450
U-18-32-20-81U-000000-00004.0,Parcel U-18-32-20-81U-000000-00004.0,Tampa,FL,2025-04-02,315000.0,N/A,0795467528
U-18-32-20-81U-000000-00007.0,Parcel U-18-32-20-81U-000000-00007.0,Tampa,FL,2025-02-28,330000.0,N/A,0795467534
U-18-32-20-81U-000000-00047.0,Parcel U-18-32-20-81U-000000-00047.0,Tampa,FL,2025-10-08,324900.0,N/A,0795467614
U-18-32-20-81U-000000-00050.0,Parcel U-18-32-20-81U-000000-00050.0,Tampa,FL,2025-02-28,320000.0,N/A,0795467620
U-18-32-20-81U-000000-00067.0,Parcel U-18-32-20-81U-000000-00067.0,Tampa,FL,2025-02-24,315000.0,N/A,0795467654
U-18-32-20-81U-000000-00078.0,Parcel U-18-32-20-81U-000000-00078.0,Tampa,FL,2025-03-03,479000.0,N/A,0795467676
U-18-32-20-93E-000000-00033.0,Parcel U-18-32-20-93E-000000-00033.0,Tampa,FL,2025-06-12,335000.0,N/A,0795467766
U-18-32-20-93E-000000-00037.0,Parcel U-18-32-20-93E-000000-00037.0,Tampa,FL,2025-04-09,428000.0,N/A,0795467774
U-18-32-20-93E-000000-00070.0,Parcel U-18-32-20-93E-000000-00070.0,Tampa,FL,2025-11-14,365000.0,N/A,0795467840
U-18-32-20-9Y4-000001-00001.0,Parcel U-18-32-20-9Y4-000001-00001.0,Tampa,FL,2025-03-28,500000.0,N/A,0795467912
U-18-32-20-9Y4-000001-00026.0,Parcel U-18-32-20-9Y4-000001-00026.0,Tampa,FL,2025-06-17,380000.0,N/A,0795467962
U-18-32-20-9Y4-000001-00041.0,Parcel U-18-32-20-9Y4-000001-00041.0,Tampa,FL,2025-06-26,415000.0,N/A,0795467992
U-18-32-20-9Y4-000001-00048.0,Parcel U-18-32-20-9Y4-000001-00048.0,Tampa,FL,2025-03-25,359000.0,N/A,0795468006
U-18-32-20-9Y4-000001-00057.0,Parcel U-18-32-20-9Y4-000001-00057.0,Tampa,FL,2025-09-17,310000.0,N/A,0795468024
U-18-32-20-9Y4-000002-00021.0,Parcel U-18-32-20-9Y4-000002-00021.0,Tampa,FL,2025-10-27,370000.0,N/A,0795468080
U-18-32-20-9Y4-000003-00004.0,Parcel U-18-32-20-9Y4-000003-00004.0,Tampa,FL,2025-11-18,500000.0,N/A,0795468096
U-18-32-20-9Y4-000003-00008.0,Parcel U-18-32-20-9Y4-000003-00008.0,Tampa,FL,2025-01-09,600000.0,N/A,0795468104
U-18-32-20-9Y4-000004-00033.0,Parcel U-18-32-20-9Y4-000004-00033.0,Tampa,FL,2025-01-14,340000.0,N/A,0795468224
U-18-32-20-9Y4-000005-00021.0,Parcel U-18-32-20-9Y4-000005-00021.0,Tampa,FL,2025-08-11,300000.0,N/A,0795468280
U-18-32-20-9Y4-000005-00038.0,Parcel U-18-32-20-9Y4-000005-00038.0,Tampa,FL,2025-03-21,310000.0,N/A,0795468314
U-18-32-20-9Y4-000005-00049.0,Parcel U-18-32-20-9Y4-000005-00049.0,Tampa,FL,2025-07-08,315000.0,N/A,0795468336
U-18-32-20-9Y4-000005-00064.0,Parcel U-18-32-20-9Y4-000005-00064.0,Tampa,FL,2025-05-20,381500.0,N/A,0795468366
U-18-32-20-9Y4-000005-00066.0,Parcel U-18-32-20-9Y4-000005-00066.0,Tampa,FL,2025-10-18,385000.0,N/A,0795468370
U-18-32-20-A3U-000016-00002.0,Parcel U-18-32-20-A3U-000016-00002.0,Tampa,FL,2025-04-22,265000.0,N/A,0795468414
U-18-32-20-A3U-000016-00006.0,Parcel U-18-32-20-A3U-000016-00006.0,Tampa,FL,2025-01-13,310000.0,N/A,0795468422
U-18-32-20-A3U-000016-00008.0,Parcel U-18-32-20-A3U-000016-00008.0,Tampa,FL,2025-09-24,265000.0,N/A,0795468426
U-18-32-20-A3U-000017-00011.0,Parcel U-18-32-20-A3U-000017-00011.0,Tampa,FL,2025-09-30,263000.0,N/A,0795468476
U-18-32-20-A3U-000017-00024.0,Parcel U-18-32-20-A3U-000017-00024.0,Tampa,FL,2025-10-17,283900.0,N/A,0795468502
U-18-32-20-A3U-000021-00002.0,Parcel U-18-32-20-A3U-000021-00002.0,Tampa,FL,2025-09-30,339000.0,N/A,0795468622
U-18-32-20-A3U-000021-00026.0,Parcel U-18-32-20-A3U-000021-00026.0,Tampa,FL,2025-02-05,338500.0,N/A,0795468670
U-18-32-20-A3U-000021-00052.0,Parcel U-18-32-20-A3U-000021-00052.0,Tampa,FL,2025-01-27,326000.0,N/A,0795468722
U-18-32-20-A3U-000021-00058.0,Parcel U-18-32-20-A3U-000021-00058.0,Tampa,FL,2025-03-20,338500.0,N/A,0795468734
U-18-32-20-A9Y-000029-00009.0,Parcel U-18-32-20-A9Y-000029-00009.0,Tampa,FL,2025-10-17,345000.0,N/A,0795468850
U-18-32-20-B5I-000040-00007.0,Parcel U-18-32-20-B5I-000040-00007.0,Tampa,FL,2025-04-10,320000.0,N/A,0795469184
U-18-32-20-B5I-000041-00002.0,Parcel U-18-32-20-B5I-000041-00002.0,Tampa,FL,2025-07-08,325000.0,N/A,0795469190
U-18-32-20-B5I-000042-00006.0,Parcel U-18-32-20-B5I-000042-00006.0,Tampa,FL,2025-07-17,300000.0,N/A,0795469218
U-18-32-20-B5I-000042-00034.0,Parcel U-18-32-20-B5I-000042-00034.0,Tampa,FL,2025-10-03,325000.0,N/A,0795469274
U-18-32-20-B5I-000042-00051.0,Parcel U-18-32-20-B5I-000042-00051.0,Tampa,FL,2025-08-29,324900.0,N/A,0795469308
U-18-32-20-B5I-000042-00068.0,Parcel U-18-32-20-B5I-000042-00068.0,Tampa,FL,2025-08-22,280000.0,N/A,0795469342
U-18-32-20-B5I-000042-00071.0,Parcel U-18-32-20-B5I-000042-00071.0,Tampa,FL,2025-05-23,275000.0,N/A,0795469348
U-24-32-19-85X-000000-00021.0,Parcel U-24-32-19-85X-000000-00021.0,Tampa,FL,2025-05-02,713000.0,N/A,0795470142
U-24-32-19-85X-000000-00025.0,Parcel U-24-32-19-85X-000000-00025.0,Tampa,FL,2025-04-18,650000.0,N/A,0795470150
U-19-32-20-85X-000000-00043.0,Parcel U-19-32-20-85X-000000-00043.0,Tampa,FL,2025-03-05,350000.0,N/A,0795470186
U-19-32-20-ZZZ-000003-23470.0,Parcel U-19-32-20-ZZZ-000003-23470.0,Tampa,FL,2025-10-23,175000.0,N/A,0795985000
U-19-32-20-ZZZ-000003-23620.0,Parcel U-19-32-20-ZZZ-000003-23620.0,Tampa,FL,2025-07-31,2400000.0,N/A,0796240000
U-19-32-20-ZZZ-000003-23620.0,Parcel U-19-32-20-ZZZ-000003-23620.0,Tampa,FL,2025-07-31,742600.0,N/A,0796240000
U-19-32-20-785-000000-00003.0,Parcel U-19-32-20-785-000000-00003.0,Tampa,FL,2025-05-05,578000.0,N/A,0796405206
U-19-32-20-82E-000000-00009.0,Parcel U-19-32-20-82E-000000-00009.0,Tampa,FL,2025-03-19,346500.0,N/A,0796405268
U-19-32-20-9U0-000002-00008.0,Parcel U-19-32-20-9U0-000002-00008.0,Tampa,FL,2025-03-31,600000.0,N/A,0796405362
U-19-32-20-9U0-000002-00009.0,Parcel U-19-32-20-9U0-000002-00009.0,Tampa,FL,2025-05-01,570000.0,N/A,0796405364
U-19-32-20-9U0-000002-00011.0,Parcel U-19-32-20-9U0-000002-00011.0,Tampa,FL,2025-04-24,525000.0,N/A,0796405368
U-19-32-20-9WC-000002-00017.0,Parcel U-19-32-20-9WC-000002-00017.0,Tampa,FL,2025-02-20,490000.0,N/A,0796405410
U-19-32-20-9WC-000002-00024.0,Parcel U-19-32-20-9WC-000002-00024.0,Tampa,FL,2025-06-30,390000.0,N/A,0796405424
U-20-32-20-ZZZ-000003-24060.0,Parcel U-20-32-20-ZZZ-000003-24060.0,Tampa,FL,2025-06-11,400000.0,N/A,0796430175
U-20-32-20-ZZZ-000003-24280.0,Parcel U-20-32-20-ZZZ-000003-24280.0,Tampa,FL,2025-02-20,439000.0,N/A,0796435525
U-20-32-20-ZZZ-000003-24330.0,Parcel U-20-32-20-ZZZ-000003-24330.0,Tampa,FL,2025-08-26,250000.0,N/A,0796435538
U-20-32-20-ZZZ-000003-24910.0,Parcel U-20-32-20-ZZZ-000003-24910.0,Tampa,FL,2025-11-26,610000.0,N/A,0796510300
U-21-32-20-D6F-000004-00001.0,Parcel U-21-32-20-D6F-000004-00001.0,Tampa,FL,2025-09-03,361300.0,N/A,0796820054
U-21-32-20-D6F-000004-00002.0,Parcel U-21-32-20-D6F-000004-00002.0,Tampa,FL,2025-10-22,425000.0,N/A,0796820056
U-21-32-20-D6F-000004-00008.0,Parcel U-21-32-20-D6F-000004-00008.0,Tampa,FL,2025-11-24,423100.0,N/A,0796820068
U-21-32-20-D6F-000004-00010.0,Parcel U-21-32-20-D6F-000004-00010.0,Tampa,FL,2025-08-25,326900.0,N/A,0796820072
U-21-32-20-D6F-000004-00015.0,Parcel U-21-32-20-D6F-000004-00015.0,Tampa,FL,2025-09-11,370100.0,N/A,0796820082
U-21-32-20-D6F-000004-00016.0,Parcel U-21-32-20-D6F-000004-00016.0,Tampa,FL,2025-11-25,412700.0,N/A,0796820084
U-21-32-20-D6F-000004-00020.0,Parcel U-21-32-20-D6F-000004-00020.0,Tampa,FL,2025-11-21,387100.0,N/A,0796820092
U-21-32-20-D6F-000005-00005.0,Parcel U-21-32-20-D6F-000005-00005.0,Tampa,FL,2025-08-30,353900.0,N/A,0796820118
U-21-32-20-D6F-000005-00006.0,Parcel U-21-32-20-D6F-000005-00006.0,Tampa,FL,2025-08-13,347700.0,N/A,0796820120
U-21-32-20-D6F-000005-00007.0,Parcel U-21-32-20-D6F-000005-00007.0,Tampa,FL,2025-08-11,348900.0,N/A,0796820122
U-21-32-20-D6F-000005-00008.0,Parcel U-21-32-20-D6F-000005-00008.0,Tampa,FL,2025-08-09,334200.0,N/A,0796820124
U-21-32-20-D6F-000005-00009.0,Parcel U-21-32-20-D6F-000005-00009.0,Tampa,FL,2025-08-01,350000.0,N/A,0796820126
U-21-32-20-D6F-000005-00010.0,Parcel U-21-32-20-D6F-000005-00010.0,Tampa,FL,2025-11-03,340900.0,N/A,0796820128
U-21-32-20-D6F-000005-00011.0,Parcel U-21-32-20-D6F-000005-00011.0,Tampa,FL,2025-08-28,335000.0,N/A,0796820130
U-21-32-20-D6F-000005-00012.0,Parcel U-21-32-20-D6F-000005-00012.0,Tampa,FL,2025-09-08,310900.0,N/A,0796820132
U-21-32-20-D6F-000005-00013.0,Parcel U-21-32-20-D6F-000005-00013.0,Tampa,FL,2025-12-04,342700.0,N/A,0796820134
U-21-32-20-D6F-000005-00025.0,Parcel U-21-32-20-D6F-000005-00025.0,Tampa,FL,2025-11-10,351500.0,N/A,0796820158
U-21-32-20-D6F-000005-00027.0,Parcel U-21-32-20-D6F-000005-00027.0,Tampa,FL,2025-11-10,344300.0,N/A,0796820162
U-21-32-20-D6F-000006-00011.0,Parcel U-21-32-20-D6F-000006-00011.0,Tampa,FL,2025-08-05,360700.0,N/A,0796820186
U-21-32-20-D6F-000006-00012.0,Parcel U-21-32-20-D6F-000006-00012.0,Tampa,FL,2025-08-28,391700.0,N/A,0796820188
U-21-32-20-D6F-000006-00013.0,Parcel U-21-32-20-D6F-000006-00013.0,Tampa,FL,2025-08-28,357200.0,N/A,0796820190
U-21-32-20-D6F-000006-00014.0,Parcel U-21-32-20-D6F-000006-00014.0,Tampa,FL,2025-08-19,345300.0,N/A,0796820192
U-21-32-20-D6F-000006-00015.0,Parcel U-21-32-20-D6F-000006-00015.0,Tampa,FL,2025-07-31,368900.0,N/A,0796820194
U-21-32-20-D6F-000006-00016.0,Parcel U-21-32-20-D6F-000006-00016.0,Tampa,FL,2025-08-11,351000.0,N/A,0796820196
U-21-32-20-D6F-000006-00017.0,Parcel U-21-32-20-D6F-000006-00017.0,Tampa,FL,2025-11-12,440300.0,N/A,0796820198
U-21-32-20-D6F-000006-00018.0,Parcel U-21-32-20-D6F-000006-00018.0,Tampa,FL,2025-08-26,379000.0,N/A,0796820200
U-21-32-20-D6F-000006-00019.0,Parcel U-21-32-20-D6F-000006-00019.0,Tampa,FL,2025-08-21,366000.0,N/A,0796820202
U-21-32-20-D6F-000006-00020.0,Parcel U-21-32-20-D6F-000006-00020.0,Tampa,FL,2025-08-18,362500.0,N/A,0796820204
U-21-32-20-D6F-000006-00021.0,Parcel U-21-32-20-D6F-000006-00021.0,Tampa,FL,2025-09-16,427100.0,N/A,0796820206
U-21-32-20-D6F-000006-00022.0,Parcel U-21-32-20-D6F-000006-00022.0,Tampa,FL,2025-09-25,381600.0,N/A,0796820208
U-21-32-20-D6F-000006-00023.0,Parcel U-21-32-20-D6F-000006-00023.0,Tampa,FL,2025-06-24,58000.0,N/A,0796820210
U-21-32-20-D6F-000006-00024.0,Parcel U-21-32-20-D6F-000006-00024.0,Tampa,FL,2025-11-17,382200.0,N/A,0796820212
U-21-32-20-D6F-000006-00026.0,Parcel U-21-32-20-D6F-000006-00026.0,Tampa,FL,2025-11-18,342900.0,N/A,0796820216
U-21-32-20-D6F-000007-00001.0,Parcel U-21-32-20-D6F-000007-00001.0,Tampa,FL,2025-11-21,365900.0,N/A,0796820222
U-21-32-20-D6F-000007-00002.0,Parcel U-21-32-20-D6F-000007-00002.0,Tampa,FL,2025-11-05,342900.0,N/A,0796820224
U-21-32-20-D6F-000007-00003.0,Parcel U-21-32-20-D6F-000007-00003.0,Tampa,FL,2025-08-08,334000.0,N/A,0796820226
U-21-32-20-D6F-000007-00004.0,Parcel U-21-32-20-D6F-000007-00004.0,Tampa,FL,2025-08-08,365900.0,N/A,0796820228
U-21-32-20-D6F-000007-00005.0,Parcel U-21-32-20-D6F-000007-00005.0,Tampa,FL,2025-08-07,357700.0,N/A,0796820230
U-21-32-20-D6F-000007-00006.0,Parcel U-21-32-20-D6F-000007-00006.0,Tampa,FL,2025-08-12,377000.0,N/A,0796820232
U-21-32-20-D6F-000007-00007.0,Parcel U-21-32-20-D6F-000007-00007.0,Tampa,FL,2025-10-03,357900.0,N/A,0796820234
U-21-32-20-D6F-000007-00008.0,Parcel U-21-32-20-D6F-000007-00008.0,Tampa,FL,2025-12-04,355900.0,N/A,0796820236
U-21-32-20-D6F-000008-00005.0,Parcel U-21-32-20-D6F-000008-00005.0,Tampa,FL,2025-09-10,373600.0,N/A,0796820252
U-21-32-20-D6F-000008-00006.0,Parcel U-21-32-20-D6F-000008-00006.0,Tampa,FL,2025-11-03,366100.0,N/A,0796820254
U-21-32-20-D6F-000008-00007.0,Parcel U-21-32-20-D6F-000008-00007.0,Tampa,FL,2025-11-04,411800.0,N/A,0796820256
U-21-32-20-D6F-000008-00008.0,Parcel U-21-32-20-D6F-000008-00008.0,Tampa,FL,2025-07-25,378900.0,N/A,0796820258
U-21-32-20-D6F-000014-00006.0,Parcel U-21-32-20-D6F-000014-00006.0,Tampa,FL,2025-09-12,343400.0,N/A,0796820270
U-21-32-20-D6F-000014-00006.0,Parcel U-21-32-20-D6F-000014-00006.0,Tampa,FL,2025-05-12,68000.0,N/A,0796820270
U-21-32-20-D6F-000014-00007.0,Parcel U-21-32-20-D6F-000014-00007.0,Tampa,FL,2025-09-25,319600.0,N/A,0796820272
U-21-32-20-D6F-000014-00034.0,Parcel U-21-32-20-D6F-000014-00034.0,Tampa,FL,2025-11-19,385200.0,N/A,0796820274
U-21-32-20-D6F-000014-00034.0,Parcel U-21-32-20-D6F-000014-00034.0,Tampa,FL,2025-07-22,68000.0,N/A,0796820274
U-21-32-20-D6F-000015-00001.0,Parcel U-21-32-20-D6F-000015-00001.0,Tampa,FL,2025-09-30,359000.0,N/A,0796820280
U-21-32-20-D6F-000015-00004.0,Parcel U-21-32-20-D6F-000015-00004.0,Tampa,FL,2025-11-18,347000.0,N/A,0796820286
U-21-32-20-D6F-000015-00007.0,Parcel U-21-32-20-D6F-000015-00007.0,Tampa,FL,2025-10-07,346700.0,N/A,0796820292
U-21-32-20-D6F-000015-00012.0,Parcel U-21-32-20-D6F-000015-00012.0,Tampa,FL,2025-08-08,384900.0,N/A,0796820302
U-21-32-20-D6F-000016-00003.0,Parcel U-21-32-20-D6F-000016-00003.0,Tampa,FL,2025-10-30,382300.0,N/A,0796820308
U-21-32-20-D6F-000016-00004.0,Parcel U-21-32-20-D6F-000016-00004.0,Tampa,FL,2025-08-14,341000.0,N/A,0796820310
U-21-32-20-D6F-000016-00005.0,Parcel U-21-32-20-D6F-000016-00005.0,Tampa,FL,2025-08-07,372500.0,N/A,0796820312
U-21-32-20-D6F-000016-00006.0,Parcel U-21-32-20-D6F-000016-00006.0,Tampa,FL,2025-08-07,411400.0,N/A,0796820314
U-21-32-20-D6F-000017-00001.0,Parcel U-21-32-20-D6F-000017-00001.0,Tampa,FL,2025-10-29,409900.0,N/A,0796820318
U-21-32-20-D6F-000017-00002.0,Parcel U-21-32-20-D6F-000017-00002.0,Tampa,FL,2025-12-03,68000.0,N/A,0796820320
U-21-32-20-D6F-000017-00003.0,Parcel U-21-32-20-D6F-000017-00003.0,Tampa,FL,2025-10-07,68000.0,N/A,0796820322
U-21-32-20-D6F-000017-00004.0,Parcel U-21-32-20-D6F-000017-00004.0,Tampa,FL,2025-09-22,68000.0,N/A,0796820324
U-21-32-20-D6F-000019-00001.0,Parcel U-21-32-20-D6F-000019-00001.0,Tampa,FL,2025-11-20,362900.0,N/A,0796820348
U-21-32-20-D6F-000019-00006.0,Parcel U-21-32-20-D6F-000019-00006.0,Tampa,FL,2025-09-26,375300.0,N/A,0796820358
U-21-32-20-D6F-000019-00007.0,Parcel U-21-32-20-D6F-000019-00007.0,Tampa,FL,2025-09-05,389700.0,N/A,0796820360
U-21-32-20-D6F-000019-00008.0,Parcel U-21-32-20-D6F-000019-00008.0,Tampa,FL,2025-10-03,320000.0,N/A,0796820362
U-21-32-20-D6F-000020-00005.0,Parcel U-21-32-20-D6F-000020-00005.0,Tampa,FL,2025-08-21,345000.0,N/A,0796820384
U-21-32-20-D6F-000020-00006.0,Parcel U-21-32-20-D6F-000020-00006.0,Tampa,FL,2025-09-17,312000.0,N/A,0796820386
U-21-32-20-D6F-000020-00007.0,Parcel U-21-32-20-D6F-000020-00007.0,Tampa,FL,2025-08-15,380000.0,N/A,0796820388
U-21-32-20-D6F-000020-00009.0,Parcel U-21-32-20-D6F-000020-00009.0,Tampa,FL,2025-09-10,290500.0,N/A,0796820392
U-21-32-20-D6F-000022-00001.0,Parcel U-21-32-20-D6F-000022-00001.0,Tampa,FL,2025-07-31,354000.0,N/A,0796820408
U-21-32-20-D6F-000022-00002.0,Parcel U-21-32-20-D6F-000022-00002.0,Tampa,FL,2025-08-07,376700.0,N/A,0796820410
U-21-32-20-D6F-000022-00003.0,Parcel U-21-32-20-D6F-000022-00003.0,Tampa,FL,2025-08-05,395100.0,N/A,0796820412
U-21-32-20-D6F-000022-00004.0,Parcel U-21-32-20-D6F-000022-00004.0,Tampa,FL,2025-08-06,362800.0,N/A,0796820414
U-21-32-20-D6F-000022-00005.0,Parcel U-21-32-20-D6F-000022-00005.0,Tampa,FL,2025-07-30,309800.0,N/A,0796820416
U-21-32-20-D6F-000023-00002.0,Parcel U-21-32-20-D6F-000023-00002.0,Tampa,FL,2025-10-10,351600.0,N/A,0796820420
U-21-32-20-D6F-000023-00003.0,Parcel U-21-32-20-D6F-000023-00003.0,Tampa,FL,2025-07-31,378400.0,N/A,0796820422
U-21-32-20-D6F-000023-00009.0,Parcel U-21-32-20-D6F-000023-00009.0,Tampa,FL,2025-08-19,443200.0,N/A,0796820434
U-21-32-20-D6F-000023-00021.0,Parcel U-21-32-20-D6F-000023-00021.0,Tampa,FL,2025-07-31,313200.0,N/A,0796820444
U-21-32-20-D6F-000023-00022.0,Parcel U-21-32-20-D6F-000023-00022.0,Tampa,FL,2025-07-30,312600.0,N/A,0796820446
U-21-32-20-D6F-000023-00023.0,Parcel U-21-32-20-D6F-000023-00023.0,Tampa,FL,2025-11-12,336200.0,N/A,0796820448
U-21-32-20-D6F-000023-00024.0,Parcel U-21-32-20-D6F-000023-00024.0,Tampa,FL,2025-11-12,345100.0,N/A,0796820450
U-21-32-20-D6F-000023-00026.0,Parcel U-21-32-20-D6F-000023-00026.0,Tampa,FL,2025-11-21,380000.0,N/A,0796820454
U-21-32-20-D6F-000024-00003.0,Parcel U-21-32-20-D6F-000024-00003.0,Tampa,FL,2025-09-05,68000.0,N/A,0796820460
U-21-32-20-D6F-000025-00006.0,Parcel U-21-32-20-D6F-000025-00006.0,Tampa,FL,2025-10-06,68000.0,N/A,0796820490
U-21-32-20-D6F-000026-00001.0,Parcel U-21-32-20-D6F-000026-00001.0,Tampa,FL,2025-10-10,68000.0,N/A,0796820500
U-21-32-20-D6F-000026-00007.0,Parcel U-21-32-20-D6F-000026-00007.0,Tampa,FL,2025-10-14,68000.0,N/A,0796820512
U-21-32-20-D6F-000026-00008.0,Parcel U-21-32-20-D6F-000026-00008.0,Tampa,FL,2025-08-06,339600.0,N/A,0796820514
U-21-32-20-D6F-000026-00014.0,Parcel U-21-32-20-D6F-000026-00014.0,Tampa,FL,2025-08-08,322000.0,N/A,0796820526
U-21-32-20-D6F-000027-00001.0,Parcel U-21-32-20-D6F-000027-00001.0,Tampa,FL,2025-09-30,372900.0,N/A,0796820528
U-21-32-20-D6F-000027-00003.0,Parcel U-21-32-20-D6F-000027-00003.0,Tampa,FL,2025-10-01,68000.0,N/A,0796820532
